id	name	Qid	dvp_id	start time	end time	point in time
dvp_075_event_0	Great Depression	Q8698		1929-10-24T00:00:00Z	1941-01-01T00:00:00Z	
dvp_075_event_1	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_075_event_2	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_075_event_3	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_075_event_4	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_075_event_5	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_075_event_6	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_075_event_7	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_075_event_8	Boston Marathon					
dvp_075_event_9	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_075_event_10	Tet Offensive	Q82542		1968-01-30T00:00:00Z	1968-09-23T00:00:00Z	1968-09-23T00:00:00Z
dvp_075_event_11	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_075_event_12	Iraqi					
dvp_075_event_13	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
