id	name	QID	dvp_id	start time	end time	point in time
dvp_074_event_0	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_074_event_1	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_074_event_2	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_074_event_3	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_074_event_4	Cold War	Q8683		1947-01-01T00:00:00Z	1991-01-01T00:00:00Z	
dvp_074_event_5	Korean War	Q8663		1950-06-25T00:00:00Z	1953-07-27T00:00:00Z	
dvp_074_event_6	Korean War	Q8663		1950-06-25T00:00:00Z	1953-07-27T00:00:00Z	
dvp_074_event_7	Korean War	Q8663		1950-06-25T00:00:00Z	1953-07-27T00:00:00Z	
dvp_074_event_8	1952 United States elections	Q7892432				1952-11-04T00:00:00Z
dvp_074_event_9	Korean War	Q8663		1950-06-25T00:00:00Z	1953-07-27T00:00:00Z	
dvp_074_event_10	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_074_event_11	Cold War	Q8683		1947-01-01T00:00:00Z	1991-01-01T00:00:00Z	
dvp_074_event_12	Cold War	Q8683		1947-01-01T00:00:00Z	1991-01-01T00:00:00Z	
dvp_074_event_13	Cold War	Q8683		1947-01-01T00:00:00Z	1991-01-01T00:00:00Z	
dvp_074_event_14	1956 United States elections	Q7892434				1956-11-06T00:00:00Z
dvp_074_event_15	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_074_event_16	1956 Democratic National Convention	Q4568685		1956-08-13T00:00:00Z	1956-08-17T00:00:00Z	1956-01-01T00:00:00Z
dvp_074_event_17	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_074_event_18	1960 United States elections	Q7892436				1960-11-08T00:00:00Z
dvp_074_event_19	1960 United States elections	Q7892436				1960-11-08T00:00:00Z
