id	placeName
dvp_010_place_0	Jones Media Center, Room 266
dvp_010_place_1	West Virginia
dvp_010_place_2	Virginia
dvp_010_place_3	Virginia
dvp_010_place_4	West Virginia
dvp_010_place_5	Ohio
dvp_010_place_6	Wheeling, West Virginia
dvp_010_place_7	West Virginia
dvp_010_place_8	Dehue [pronounced DEE-hue]
dvp_010_place_9	Logan
dvp_010_place_10	West Virginia
dvp_010_place_11	Chieftain [Motor Inn]
dvp_010_place_12	Chieftain
dvp_010_place_13	Hanover
dvp_010_place_14	Dartmouth College
dvp_010_place_15	[Robert L.] “Bob” Blackman
dvp_010_place_16	Dartmouth
dvp_010_place_17	Dartmouth
dvp_010_place_18	United States
dvp_010_place_19	Russia
dvp_010_place_20	Poland
dvp_010_place_21	Italy
dvp_010_place_22	Spain
dvp_010_place_23	Philmont Scout Ranch
dvp_010_place_24	Valley Forge
dvp_010_place_25	Philadelphia
dvp_010_place_26	New Mexico
dvp_010_place_27	West Virginia
dvp_010_place_28	New Mexico
dvp_010_place_29	Dartmouth
dvp_010_place_30	Dartmouth
dvp_010_place_31	Hanover
dvp_010_place_32	Connecticut
dvp_010_place_33	West Virginia
dvp_010_place_34	Hanover
dvp_010_place_35	[Dartmouth] Skiway
dvp_010_place_36	Dartmouth
dvp_010_place_37	West Virginia
dvp_010_place_38	Dartmouth
dvp_010_place_39	France
dvp_010_place_40	United States
dvp_010_place_41	Fort Carson
dvp_010_place_42	Colorado Springs
dvp_010_place_43	Chase Field
dvp_010_place_44	[Rupert C.] Thompson Arena
dvp_010_place_45	Alumni Gym[nasium]
dvp_010_place_46	Bartlett Tower
dvp_010_place_47	Fort Devens, Massachusetts
dvp_010_place_48	the Gulf of Tonkin
dvp_010_place_49	Vietnam
dvp_010_place_50	Dartmouth
dvp_010_place_51	Italy
dvp_010_place_52	Yalu [River]
dvp_010_place_53	Yalu
dvp_010_place_54	Fort Devens
dvp_010_place_55	Korea
dvp_010_place_56	Korea
dvp_010_place_57	Germany
dvp_010_place_58	Germany
dvp_010_place_59	Germany
dvp_010_place_60	Germany
dvp_010_place_61	Germany
dvp_010_place_62	Germany
dvp_010_place_63	Germany
dvp_010_place_64	U.S.
dvp_010_place_65	Germany
dvp_010_place_66	Germany
dvp_010_place_67	Vietnam
dvp_010_place_68	BEMA [Big Empty Meeting Area]
dvp_010_place_69	Richmond, Virginia
dvp_010_place_70	San Francisco
dvp_010_place_71	[Dartmouth] Green
dvp_010_place_72	Hanover
dvp_010_place_73	Hanover, New Hampshire
dvp_010_place_74	[University of California,] Berkeley
dvp_010_place_75	Hanover
dvp_010_place_76	Dartmouth
dvp_010_place_77	University of Virginia
dvp_010_place_78	San Francisco
dvp_010_place_79	San Francisco
dvp_010_place_80	Haight-Ashbury
dvp_010_place_81	Richmond
dvp_010_place_82	Vietnam
dvp_010_place_83	Aberdeen Proving Ground, Maryland
dvp_010_place_84	Aberdeen, Maryland
dvp_010_place_85	Hanover
dvp_010_place_86	Chesapeake Bay
dvp_010_place_87	Maryland
dvp_010_place_88	Vietnam
dvp_010_place_89	Aberdeen
dvp_010_place_90	Aberdeen
dvp_010_place_91	Aberdeen
dvp_010_place_92	Baltimore
dvp_010_place_93	Baltimore
dvp_010_place_94	Aberdeen
dvp_010_place_95	Fort Lee, Virginia
dvp_010_place_96	Richmond
dvp_010_place_97	Philadelphia
dvp_010_place_98	Philadelphia
dvp_010_place_99	Rittenhouse Square
dvp_010_place_100	Rittenhouse Square
dvp_010_place_101	Vietnam
dvp_010_place_102	Vietnam
dvp_010_place_103	Philadelphia
dvp_010_place_104	Fort Lee, Virginia
dvp_010_place_105	Aberdeen
dvp_010_place_106	Korea
dvp_010_place_107	Fort Lee
dvp_010_place_108	Aberdeen
dvp_010_place_109	Aberdeen Proving Ground
dvp_010_place_110	Fort Lee
dvp_010_place_111	Philadelphia
dvp_010_place_112	Vietnam
dvp_010_place_113	Vietnam
dvp_010_place_114	Vietnam
dvp_010_place_115	Vietnam
dvp_010_place_116	Vietnam
dvp_010_place_117	[Washington] Dulles [International] Airport
dvp_010_place_118	West Virginia
dvp_010_place_119	Dulles
dvp_010_place_120	Seattle
dvp_010_place_121	McChord Air Force Base
dvp_010_place_122	Fort Lewis
dvp_010_place_123	Seattle-Tacoma [International] Airport
dvp_010_place_124	Vietnam
dvp_010_place_125	Vietnam
dvp_010_place_126	Vietnam
dvp_010_place_127	Taiwan
dvp_010_place_128	Seattle
dvp_010_place_129	Tokyo
dvp_010_place_130	Tokyo
dvp_010_place_131	Cam Ranh Bay
dvp_010_place_132	Cam Ranh Bay
dvp_010_place_133	Cam Ranh Bay
dvp_010_place_134	Bien Hoa Air Force Base
dvp_010_place_135	Saigon
dvp_010_place_136	Bien Hoa Air Force Base
dvp_010_place_137	Long Binh
dvp_010_place_138	Long Binh
dvp_010_place_139	Vietnam
dvp_010_place_140	Vietnam
dvp_010_place_141	Bay of Pigs
dvp_010_place_142	Bay of Pigs
dvp_010_place_143	Long Binh
dvp_010_place_144	Tennessee
dvp_010_place_145	Vietnam
