id	orgName
dvp_022_org_0	Dartmouth Vietnam Project
dvp_022_org_1	Dartmouth College
dvp_022_org_2	Dartmouth
dvp_022_org_3	Dartmouth College
dvp_022_org_4	Dartmouth
dvp_022_org_5	Dartmouth
dvp_022_org_6	U.S. government
dvp_022_org_7	Great Britain
dvp_022_org_8	Great Britain
dvp_022_org_9	Britain
dvp_022_org_10	Dartmouth
dvp_022_org_11	Dartmouth
dvp_022_org_12	Harvard [University]
dvp_022_org_13	Harvard
dvp_022_org_14	Harvard
dvp_022_org_15	Harvard
dvp_022_org_16	Harvard
dvp_022_org_17	Dartmouth
dvp_022_org_18	Dartmouth
dvp_022_org_19	Dartmouth
dvp_022_org_20	Dartmouth
dvp_022_org_21	Dartmouth College
dvp_022_org_22	freshman trip
dvp_022_org_23	freshman trip
dvp_022_org_24	freshman trip
dvp_022_org_25	Dartmouth
dvp_022_org_26	freshman tennis team
dvp_022_org_27	freshman team
dvp_022_org_28	freshman tennis team
dvp_022_org_29	Dartmouth
dvp_022_org_30	Democratic
dvp_022_org_31	U.N. [United Nations]
dvp_022_org_32	U.N.
dvp_022_org_33	Dartmouth
dvp_022_org_34	Dartmouth
dvp_022_org_35	Dartmouth Christian Union
dvp_022_org_36	Dartmouth Christian Union
dvp_022_org_37	Christian Union
dvp_022_org_38	DCU
dvp_022_org_39	DCU
dvp_022_org_40	DCU
dvp_022_org_41	DCU
dvp_022_org_42	DCU
dvp_022_org_43	DCU
dvp_022_org_44	American
dvp_022_org_45	Christian Union
dvp_022_org_46	DCU
dvp_022_org_47	Dartmouth
dvp_022_org_48	DCU
dvp_022_org_49	DCU
dvp_022_org_50	Dartmouth
dvp_022_org_51	North Vietnamese
dvp_022_org_52	South Vietnamese government
dvp_022_org_53	DCU
dvp_022_org_54	Dartmouth
dvp_022_org_55	Experiment in International Living
dvp_022_org_56	the United States
dvp_022_org_57	United States
dvp_022_org_58	U.S.
dvp_022_org_59	Dartmouth Christian Union
dvp_022_org_60	United States
dvp_022_org_61	Dartmouth
dvp_022_org_62	DCU
dvp_022_org_63	North Vietnamese
dvp_022_org_64	Dartmouth Christian Union
dvp_022_org_65	Dartmouth
dvp_022_org_66	Democratic Party
dvp_022_org_67	Dartmouth
dvp_022_org_68	Quakers
dvp_022_org_69	Dartmouth
dvp_022_org_70	DCU
dvp_022_org_71	Dartmouth
dvp_022_org_72	DCU
dvp_022_org_73	Dartmouth
dvp_022_org_74	Dartmouth
dvp_022_org_75	Delta Upsilon
dvp_022_org_76	Foley House
dvp_022_org_77	DCU
dvp_022_org_78	Casque and Gauntlet honorary society
dvp_022_org_79	Philips Academy Andover
dvp_022_org_80	State Department
dvp_022_org_81	Philips Academy Andover
dvp_022_org_82	Andover
dvp_022_org_83	Philips Academy Andover
dvp_022_org_84	Philips—Philips Academy
dvp_022_org_85	Andover
dvp_022_org_86	Dartmouth
dvp_022_org_87	Dartmouth
dvp_022_org_88	Dartmouth
dvp_022_org_89	Dartmouth
dvp_022_org_90	Dartmouth
dvp_022_org_91	Dartmouth
dvp_022_org_92	Dartmouth
dvp_022_org_93	Johns Hopkins School of [Advanced] International Studies
