id	name	QID	dvp_id	start time	end time	point in time
dvp_082_event_64	Easter Offensive	Q2395085				1972-10-22T00:00:00Z
dvp_082_event_65	Watergate scandal	Q42761				1972-06-17T00:00:00Z
dvp_082_event_66	G.I. Bill	Q1484269				
dvp_082_event_67	Watergate scandal	Q42761				1972-06-17T00:00:00Z
dvp_082_event_68	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_082_event_69	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_082_event_70	Sykes–Picot Agreement	Q211674				
dvp_082_event_71	World War I	Q361		1914-07-28T00:00:00Z	1918-11-11T00:00:00Z	
dvp_082_event_72	World War I	Q361		1914-07-28T00:00:00Z	1918-11-11T00:00:00Z	
dvp_082_event_73	World War I	Q361		1914-07-28T00:00:00Z	1918-11-11T00:00:00Z	
