id	orgName	QID	dvp_id
dvp_046_org_14	Dartmouth ’59		dvp_0215
dvp_046_org_16	Harvey		
dvp_046_org_35	’67		dvp_0061
dvp_046_org_36	’68s		dvp_0184
dvp_046_org_38	’70		dvp_0213
dvp_046_org_39	’71		dvp_0043
dvp_046_org_40	’68		dvp_0184
dvp_046_org_41	’69		dvp_0088
dvp_046_org_43	’66		dvp_0163
dvp_046_org_45	’69		dvp_0088
dvp_046_org_46	’69		dvp_0088
dvp_046_org_68	Class of ’35		dvp_0214
dvp_046_org_109	Dartmouth Row		
dvp_046_org_116	Class of ’68		dvp_0184
dvp_046_org_117	’68		dvp_0184
dvp_046_org_118	’69		dvp_0088
dvp_046_org_120	’68		dvp_0184
dvp_046_org_121	Class of ’66		dvp_0163
