id	placeName	QID	dvp_id	coordinate location
dvp_097_place_0	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_097_place_1	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_097_place_2	Hanover	Q131908		43.7,-72.28333333333333
dvp_097_place_3	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_097_place_4	Rochester	Q49218		43.165555555556,-77.611388888889
dvp_097_place_5	California	Q99		37,-120
dvp_097_place_6	San Diego	Q16552		32.715,-117.1625
dvp_097_place_7	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_097_place_8	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_097_place_9	Coronado	Q828753		32.678055555556,-117.1725
dvp_097_place_10	San Diego	Q16552		32.715,-117.1625
dvp_097_place_11	Japan	Q17		35,136
dvp_097_place_12	Japan	Q17		35,136
dvp_097_place_13	Rochester	Q49218		43.165555555556,-77.611388888889
dvp_097_place_14	San Diego	Q16552		32.715,-117.1625
dvp_097_place_15	California	Q99		37,-120
dvp_097_place_16	California	Q99		37,-120
dvp_097_place_17	San Diego	Q16552		32.715,-117.1625
dvp_097_place_18	California	Q99		37,-120
dvp_097_place_19	Vietnam	Q881		16,108
dvp_097_place_20	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_097_place_21	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_097_place_22	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_097_place_23	Wheeler Hall	Q108906424		43.705106, -72.287559
dvp_097_place_24	Maine	Q724		45.5,-69
dvp_097_place_25	Massachusetts	Q771		42.3,-71.8
dvp_097_place_26	Vietnam	Q881		16,108
dvp_097_place_27	Vietnam	Q881		16,108
dvp_097_place_28	Vietnam	Q881		16,108
dvp_097_place_29	California	Q99		37,-120
dvp_097_place_30	Dartmouth Skiway	Q5225725		43.7869,-72.1008
dvp_097_place_31	Vietnam	Q881		16,108
dvp_097_place_32	Rhode Island	Q1387		41.7,-71.5
dvp_097_place_33	Rhode Island	Q1387		41.7,-71.5
dvp_097_place_34	San Diego	Q16552		32.715,-117.1625
dvp_097_place_35	Vietnam	Q881		16,108
dvp_097_place_36	Vietnam	Q881		16,108
dvp_097_place_37	San Diego	Q16552		32.715,-117.1625
dvp_097_place_38	New London	Q49146		41.354069,-72.10104
dvp_097_place_39	Long Beach	Q16739		33.768321,-118.1956168
dvp_097_place_40	Hawaii	Q782		21.3075,-157.8575
dvp_097_place_41	Vietnam	Q881		16,108
dvp_097_place_42	Huế	Q36167		16.46371111111111,107.590825
dvp_097_place_43	Vietnam	Q881		16,108
dvp_097_place_44	San Diego	Q16552		32.715,-117.1625
dvp_097_place_45	Vietnam	Q881		16,108
dvp_097_place_46	Huế	Q36167		16.46371111111111,107.590825
dvp_097_place_47	Vietnam	Q881		16,108
dvp_097_place_48	South Vietnam	Q180573		10.75,106.66666666667
dvp_097_place_49	Vietnam	Q881		16,108
dvp_097_place_50	Huế	Q36167		16.46371111111111,107.590825
dvp_097_place_51	Vietnam	Q881		16,108
dvp_097_place_52	Huế	Q36167		16.46371111111111,107.590825
dvp_097_place_53  Viet Cong
dvp_097_place_54	Vietnam	Q881		16,108
dvp_097_place_55	San Diego	Q16552		32.715,-117.1625
dvp_097_place_56	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_097_place_57	Vietnam	Q881		16,108
dvp_097_place_58	San Diego	Q16552		32.715,-117.1625
dvp_097_place_59	Rhode Island	Q1387		41.7,-71.5
dvp_097_place_60	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_097_place_61	North Vietnam	Q172640		21.033333,105.85
