id	persName
dvp_201_person_0	Bryan Bliek
dvp_201_person_1	Neal Stanley
dvp_201_person_2	Neal
dvp_201_person_3	Bryan
dvp_201_person_4	Neal
dvp_201_person_5	Mary Kelly Metler
dvp_201_person_6	Furman Nealon Stanley
dvp_201_person_7	Madison
dvp_201_person_8	Neal
dvp_201_person_9	Dartmouth
dvp_201_person_10	Neal
dvp_201_person_11	[Lyndon B.] Johnson
dvp_201_person_12	Barry Goldwater
dvp_201_person_13	Johnson
dvp_201_person_14	Johnson
dvp_201_person_15	Johnson
dvp_201_person_16	Barry Goldwater
dvp_201_person_17	Jurasi
dvp_201_person_18	Mal Hombre
dvp_201_person_19	[William C.] Westmoreland
dvp_201_person_20	Jurasi
dvp_201_person_21	Jurasi
dvp_201_person_22	[Richard] Wagner
dvp_201_person_23	Bryan Bliek
dvp_201_person_24	Neal Stanley
dvp_201_person_25	Neal
dvp_201_person_26	Bob Hope
dvp_201_person_27	Martha Raye
dvp_201_person_28	Martha Raye
dvp_201_person_29	Bryan
dvp_201_person_30	Ranger
dvp_201_person_31	Lee [A.] Chilcote [’64]
dvp_201_person_32	Lee
dvp_201_person_33	Lee
dvp_201_person_34	Neal
dvp_201_person_35	Neal
