id	placeName	QID	dvp_id	coordinate location
dvp_021_place_0	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_021_place_1	Beachwood	Q812890		41.4822,-81.5039
dvp_021_place_2	Ohio	Q1397		40.5,-82.5
dvp_021_place_3	Cleveland	Q37320		41.482222222222,-81.669722222222
dvp_021_place_4	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_021_place_5	Shaker Heights	Q1065497		41.476388888889,-81.551666666667
dvp_021_place_6	Shaker Heights High School	Q7462725		41.4733,-81.5692
dvp_021_place_7	Cleveland Heights High School	Q5132149		41.5022,-81.5631
dvp_021_place_8	Beachwood	Q812890		41.4822,-81.5039
dvp_021_place_9	University School	Q7894916		41.4861,-81.4283
dvp_021_place_10	Cleveland	Q37320		41.482222222222,-81.669722222222
dvp_021_place_11	University School	Q7894916		41.4861,-81.4283
dvp_021_place_12	University School	Q7894916		41.4861,-81.4283
dvp_021_place_13	Shaker Heights High School	Q7462725		41.4733,-81.5692
dvp_021_place_14	University School	Q7894916		41.4861,-81.4283
dvp_021_place_15	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_021_place_16	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_021_place_17	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_021_place_18	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_021_place_19	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_021_place_20	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_021_place_21	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_021_place_22	Mount Moosilauke	Q3321961		44.024511111111,-71.830916666667
dvp_021_place_23	Brown Hall	Q107671350		"43°42'26.69184""N, 72°17'25.32782""W"
dvp_021_place_24	Choate Cluster	Q101445656		43.7073705,-72.2905446
dvp_021_place_25	Brown Hall	Q107671350		"43°42'26.69184""N, 72°17'25.32782""W"
dvp_021_place_26	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_021_place_27	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_021_place_28	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_021_place_29	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_021_place_30	Dartmouth College	Q49116		43.703333333333,-72.288333333333
dvp_021_place_31	Dartmouth College	Q49116		43.703333333333,-72.288333333333
