id	placeName	QID	dvp_id	coordinate location
dvp_070_place_0	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_070_place_1	Madison	Q43788		43.07472222222222,-89.38416666666667
dvp_070_place_2	Wisconsin	Q1537		44.5,-89.5
dvp_070_place_3	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_070_place_4	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_070_place_5	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_070_place_6	London	Q84		51.507222222222,-0.1275
dvp_070_place_7	England	Q21		53,-1
dvp_070_place_8	United States of America	Q30		39.828175,-98.5795
dvp_070_place_9	England	Q21		53,-1
dvp_070_place_10	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_070_place_11	Wisconsin	Q1537		44.5,-89.5
dvp_070_place_12	London	Q84		51.507222222222,-0.1275
dvp_070_place_13	London	Q84		51.507222222222,-0.1275
dvp_070_place_14	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_070_place_15	London	Q84		51.507222222222,-0.1275
dvp_070_place_16	Virginia	Q1370		37.5,-79
dvp_070_place_17	Virginia	Q1370		37.5,-79
dvp_070_place_18	London	Q84		51.507222222222,-0.1275
dvp_070_place_19	Virginia	Q1370		37.5,-79
dvp_070_place_20	Virginia	Q1370		37.5,-79
dvp_070_place_21	Virginia	Q1370		37.5,-79
dvp_070_place_22	Wisconsin	Q1537		44.5,-89.5
dvp_070_place_23	Virginia	Q1370		37.5,-79
dvp_070_place_24	The Pentagon	Q11208		38.871111,-77.055833
dvp_070_place_25	Virginia	Q1370		37.5,-79
dvp_070_place_26	Confederate States of America	Q81931		42.725, -84.48
dvp_070_place_27	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_070_place_28	Virginia	Q1370		37.5,-79
dvp_070_place_29	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_070_place_30	Wisconsin	Q1537		44.5,-89.5
dvp_070_place_31	Wisconsin	Q1537		44.5,-89.5
dvp_070_place_32	Virginia	Q1370		37.5,-79
dvp_070_place_33	Virginia	Q1370		37.5,-79
dvp_070_place_34	London	Q84		51.507222222222,-0.1275
dvp_070_place_35	Virginia	Q1370		37.5,-79
dvp_070_place_36	London	Q84		51.507222222222,-0.1275
dvp_070_place_37	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_070_place_38	Vietnam	Q881		16,108
dvp_070_place_39	United States of America	Q30		39.828175,-98.5795
dvp_070_place_40	United States of America	Q30		39.828175,-98.5795
dvp_070_place_41	Kansas	Q1558		38.5,-98
dvp_070_place_42	London	Q84		51.507222222222,-0.1275
dvp_070_place_43	France	Q142		47,2
dvp_070_place_44	Germany	Q183		51,10
dvp_070_place_45	Germany	Q183		51,10
