id	placeName
dvp_050_place_0	Rauner [Special Collections] Library
dvp_050_place_1	Pennsylvania
dvp_050_place_2	Pennsylvania
dvp_050_place_3	California
dvp_050_place_4	Pennsylvania
dvp_050_place_5	Pennsylvania
dvp_050_place_6	California
dvp_050_place_7	California
dvp_050_place_8	Los Angeles
dvp_050_place_9	Los Angeles
dvp_050_place_10	Los Angeles
dvp_050_place_11	United States
dvp_050_place_12	California
dvp_050_place_13	Youngstown, Ohio
dvp_050_place_14	New Castle
dvp_050_place_15	Los Angeles
dvp_050_place_16	Los Angeles
dvp_050_place_17	Youngstown
dvp_050_place_18	New Castle
dvp_050_place_19	Youngstown
dvp_050_place_20	Los Angeles
dvp_050_place_21	Pennsylvania
dvp_050_place_22	Pennsylvania
dvp_050_place_23	Los Angeles
dvp_050_place_24	Pennsylvania
dvp_050_place_25	Los Angeles
dvp_050_place_26	Pennsylvania
dvp_050_place_27	New Castle
dvp_050_place_28	New Castle
dvp_050_place_29	Pennsylvania
dvp_050_place_30	America
dvp_050_place_31	Pennsylvania
dvp_050_place_32	Cuba
dvp_050_place_33	New Castle
dvp_050_place_34	New York City
dvp_050_place_35	Pittsburgh
dvp_050_place_36	Miami Beach
dvp_050_place_37	Vietnam
dvp_050_place_38	Rockville Centre
dvp_050_place_39	Long Island
dvp_050_place_40	Vietnam
dvp_050_place_41	New York
dvp_050_place_42	Miami
dvp_050_place_43	New York
dvp_050_place_44	Florida
dvp_050_place_45	Vietnam
dvp_050_place_46	New York
dvp_050_place_47	Miami
dvp_050_place_48	Vietnam
dvp_050_place_49	Fort Sam [Fort Sam Houston, Texas]
dvp_050_place_50	San Antonio
dvp_050_place_51	Fort Sam
dvp_050_place_52	Biên Hòa [Air Base]
dvp_050_place_53	Biên Hòa
dvp_050_place_54	California
dvp_050_place_55	Monterey, California
dvp_050_place_56	Vietnam
dvp_050_place_57	Monterey Peninsula
dvp_050_place_58	Vietnam
dvp_050_place_59	Vietnam
dvp_050_place_60	Cam Ranh Bay
dvp_050_place_61	Củ Chi [Base Camp]
dvp_050_place_62	Củ Chi
dvp_050_place_63	Củ Chi
dvp_050_place_64	Củ Chi
dvp_050_place_65	Saigon
dvp_050_place_66	Củ Chi
dvp_050_place_67	Củ Chi
dvp_050_place_68	Vietnam
dvp_050_place_69	Vietnam
dvp_050_place_70	Vietnam
dvp_050_place_71	Vietnam
dvp_050_place_72	Hồ Chí Minh trail
dvp_050_place_73	Laos
dvp_050_place_74	Củ Chi
dvp_050_place_75	Vietnam
dvp_050_place_76	United States
dvp_050_place_77	Vietnam
dvp_050_place_78	Củ Chi
dvp_050_place_79	Củ Chi
dvp_050_place_80	Củ Chi
dvp_050_place_81	Củ Chi
dvp_050_place_82	Củ Chi
dvp_050_place_83	Củ Chi
dvp_050_place_84	Philippines
dvp_050_place_85	Saigon
dvp_050_place_86	Vietnam
dvp_050_place_87	Vietnam
dvp_050_place_88	Vietnam
dvp_050_place_89	Vietnam
dvp_050_place_90	Vietnam
dvp_050_place_91	United States
dvp_050_place_92	Vietnam
dvp_050_place_93	U.S.
dvp_050_place_94	Miami
dvp_050_place_95	Vietnam
dvp_050_place_96	Philadelphia
dvp_050_place_97	Vietnam
dvp_050_place_98	Pennsylvania
dvp_050_place_99	Pennsylvania
dvp_050_place_100	United States
dvp_050_place_101	Vietnam
dvp_050_place_102	Philadelphia
dvp_050_place_103	States
dvp_050_place_104	Valley Forge
dvp_050_place_105	Miami
dvp_050_place_106	Valley
dvp_050_place_107	Valley Forge
dvp_050_place_108	Valley Forge
dvp_050_place_109	New York
dvp_050_place_110	Miami
dvp_050_place_111	Vietnam
dvp_050_place_112	Vietnam
dvp_050_place_113	Vietnam
dvp_050_place_114	Vietnam
dvp_050_place_115	America
dvp_050_place_116	Vietnam
dvp_050_place_117	America
dvp_050_place_118	Chicago
dvp_050_place_119	Vietnam
dvp_050_place_120	Rauner [Special Collections] Library
dvp_050_place_121	Vietnam
dvp_050_place_122	Vietnam
dvp_050_place_123	Vietnam
dvp_050_place_124	Vietnam
dvp_050_place_125	Vietnam
dvp_050_place_126	Vietnam
dvp_050_place_127	Fort Ord
dvp_050_place_128	Monterey [California]
dvp_050_place_129	Monterey
dvp_050_place_130	Vietnam
dvp_050_place_131	Vietnam
