id	orgName
dvp_051_org_0	Dartmouth Vietnam Project
dvp_051_org_1	[U.S.] Navy
dvp_051_org_2	Navy
dvp_051_org_3	LCI Landing Craft [Infantry]
dvp_051_org_4	Boy Scouts [of America]
dvp_051_org_5	Cub Scouts
dvp_051_org_6	Boy Scouts
dvp_051_org_7	Dartmouth
dvp_051_org_8	Class of ’60
dvp_051_org_9	’64
dvp_051_org_10	ROTC [Reserve Officers Training Corps]
dvp_051_org_11	Dartmouth College
dvp_051_org_12	Dartmouth
dvp_051_org_13	Navy
dvp_051_org_14	Navy
dvp_051_org_15	Navy
dvp_051_org_16	Navy
dvp_051_org_17	Navy
dvp_051_org_18	Navy
dvp_051_org_19	Dartmouth
dvp_051_org_20	AA [Alcoholics Anonymous]
dvp_051_org_21	Scouts
dvp_051_org_22	Dartmouth
dvp_051_org_23	Dartmouth
dvp_051_org_24	Dartmouth
dvp_051_org_25	Boy Scouts
dvp_051_org_26	Dartmouth
dvp_051_org_27	Dartmouth
dvp_051_org_28	RPI [Rensselaer Polytechnic Institute]
dvp_051_org_29	Union College
dvp_051_org_30	RPI
dvp_051_org_31	RPI
dvp_051_org_32	Dartmouth
dvp_051_org_33	ROTC
dvp_051_org_34	Thayer [School of Engineering]
dvp_051_org_35	Dartmouth
dvp_051_org_36	ROTC
dvp_051_org_37	[U.S.] Army
dvp_051_org_38	Navy
dvp_051_org_39	[U.S.] Air Force
dvp_051_org_40	Army
dvp_051_org_41	Navy
dvp_051_org_42	Air Force
dvp_051_org_43	Army
dvp_051_org_44	Navy
dvp_051_org_45	Navy
dvp_051_org_46	Navy
dvp_051_org_47	ROTC
dvp_051_org_48	ROTC
dvp_051_org_49	ROTC
dvp_051_org_50	ROTC
dvp_051_org_51	ROTC
dvp_051_org_52	ROTC
dvp_051_org_53	ROTC
dvp_051_org_54	Tri-Kap [Kappa Kappa Kappa]
dvp_051_org_55	Dartmouth
dvp_051_org_56	Princeton [University]
dvp_051_org_57	ROTC
dvp_051_org_58	MACV [Military Assistance Command, Vietnam; pronounced MAC-V]
dvp_051_org_59	101st Airborne’s
dvp_051_org_60	Dartmouth
dvp_051_org_61	Dartmouth
dvp_051_org_62	VMI
dvp_051_org_63	the Virginia Military Institute
dvp_051_org_64	101st
dvp_051_org_65	27th Engineering Battalion
dvp_051_org_66	39th Engineering Battalion
dvp_051_org_67	70th Engineering Battalion
dvp_051_org_68	27th
dvp_051_org_69	70th
dvp_051_org_70	Headquarters Company
dvp_051_org_71	Headquarters Company
dvp_051_org_72	101st
dvp_051_org_73	101st
dvp_051_org_74	1st Air Cav Division [1st Air Division (Airmobile)]
dvp_051_org_75	1st Air Cav
dvp_051_org_76	VC
dvp_051_org_77	Viet Cong
dvp_051_org_78	101st
dvp_051_org_79	VC
dvp_051_org_80	VC
dvp_051_org_81	Headquarters Company
dvp_051_org_82	Headquarters Company
dvp_051_org_83	Headquarters Company
dvp_051_org_84	Boy Scouts
dvp_051_org_85	North Vietnamese Army
dvp_051_org_86	North Vietnamese Army
dvp_051_org_87	North Vietnamese
dvp_051_org_88	North Vietnamese
dvp_051_org_89	Army
dvp_051_org_90	Thayer
dvp_051_org_91	Northeastern University
dvp_051_org_92	Metcalf and Eddy [In.]
dvp_051_org_93	Northeastern
dvp_051_org_94	Tufts [University]
dvp_051_org_95	Tufts
dvp_051_org_96	Tufts
dvp_051_org_97	Tufts
dvp_051_org_98	Metcalf and Eddy
dvp_051_org_99	Reserve
dvp_051_org_100	ROTC
dvp_051_org_101	Dartmouth
dvp_051_org_102	ROTC
dvp_051_org_103	The Dartmouth
dvp_051_org_104	Army
dvp_051_org_105	University of Virginia
dvp_051_org_106	Dartmouth
dvp_051_org_107	Marine OCS [U.S. Marine Corps Officer Candidate School]
dvp_051_org_108	Marine
dvp_051_org_109	Army
dvp_051_org_110	TIME
dvp_051_org_111	NVA
dvp_051_org_112	Class of ’64
dvp_051_org_113	Dartmouth Vietnam Project
dvp_051_org_114	Class of ’64
dvp_051_org_115	North Vietnamese Army
dvp_051_org_116	Marines
dvp_051_org_117	Habitat [for Humanity]
dvp_051_org_118	Habitat
