id	orgName	QID	dvp_id
dvp_095_org_0	Dartmouth Vietnam Project	Q108871744	
dvp_095_org_1	Skype	Q40984	
dvp_095_org_2	United States Armed Forces	Q11211	
dvp_095_org_3	Dartmouth College	Q49116	
dvp_095_org_4	United States Armed Forces	Q11211	
dvp_095_org_5	airborne forces	Q864306	
dvp_095_org_6	University of Virginia School of Law	Q7896545	
dvp_095_org_7	United States Armed Forces	Q11211	
dvp_095_org_8	Dartmouth College	Q49116	
dvp_095_org_9	United States Armed Forces	Q11211	
dvp_095_org_10	United States Armed Forces	Q11211	
dvp_095_org_11	United States Armed Forces	Q11211	
dvp_095_org_12	United States Armed Forces	Q11211	
dvp_095_org_13	United States Armed Forces	Q11211	
dvp_095_org_14	Dartmouth College	Q49116	
dvp_095_org_15	IBM	Q37156	
dvp_095_org_16	Dartmouth College	Q49116	
dvp_095_org_17	Choate Rosemary Hall	Q5103452	
dvp_095_org_18	Phillips Exeter Academy	Q1426464	
dvp_095_org_19	Dartmouth College	Q49116	
dvp_095_org_20	United States Armed Forces	Q11211	
dvp_095_org_21	National Socialist German Workers' Party (Nazi Party)	Q7320	
dvp_095_org_22	Choate Rosemary Hall	Q5103452	
dvp_095_org_23	Phillips Exeter Academy	Q1426464	
dvp_095_org_24	Dartmouth College	Q49116	
dvp_095_org_25	Dartmouth College	Q49116	
dvp_095_org_26	Dartmouth College	Q49116	
dvp_095_org_27	Carlisle Companies	Q5041354	
dvp_095_org_28	Carlisle Companies	Q5041354	
dvp_095_org_29	Swarthmore College	Q1378320	
dvp_095_org_30	Ivy League	Q49113	
dvp_095_org_31	Pennsylvania State University	Q739627	
dvp_095_org_32	Dartmouth College	Q49116	
dvp_095_org_33	Dartmouth College	Q49116	
dvp_095_org_34	Dartmouth College	Q49116	
dvp_095_org_35	Dartmouth College	Q49116	
dvp_095_org_36	Ivy League	Q49113	
dvp_095_org_37	Ivy League	Q49113	
dvp_095_org_38	Ivy League	Q49113	
dvp_095_org_39	United States Military Academy	Q9219	
dvp_095_org_40	United States Armed Forces	Q11211	
dvp_095_org_41	Dartmouth College	Q49116	
dvp_095_org_42	Dartmouth College	Q49116	
dvp_095_org_43	Dartmouth College	Q49116	
dvp_095_org_44	National Football League	Q1215884	
dvp_095_org_45	Dartmouth College	Q49116	
dvp_095_org_46	Dartmouth College	Q49116	
dvp_095_org_47	United States Military Academy	Q9219	
dvp_095_org_48	United States Armed Forces	Q11211	
dvp_095_org_49	United States Armed Forces	Q11211	
dvp_095_org_50	United States Military Academy	Q9219	
dvp_095_org_51	class of ’66		dvp_0163
dvp_095_org_52	United States Armed Forces	Q11211	
dvp_095_org_53	Dartmouth College	Q49116	
dvp_095_org_54	Bucknell University	Q3444679	
dvp_095_org_55	Georgetown University	Q333886	
dvp_095_org_56	Lehigh University	Q622137	
dvp_095_org_57	Swarthmore College	Q1378320	
dvp_095_org_58	Dartmouth College	Q49116	
dvp_095_org_59	Harvard University	Q13371	
dvp_095_org_60	Harvard University	Q13371	
dvp_095_org_61	Harvard University	Q13371	
dvp_095_org_62	Harvard University	Q13371	
dvp_095_org_63	Ivy League	Q49113	
dvp_095_org_64	University of Florida	Q501758	
dvp_095_org_65	Princeton University	Q21578	
dvp_095_org_66	Reserve Officers' Training Corps	Q489983	
dvp_095_org_67	Reserve Officers' Training Corps	Q489983	
dvp_095_org_68	Reserve Officers' Training Corps	Q489983	
dvp_095_org_69	United States Military Academy	Q9219	
dvp_095_org_70	United States Armed Forces	Q11211	
dvp_095_org_71	United States Armed Forces	Q11211	
dvp_095_org_72	Reserve Officers' Training Corps	Q489983	
dvp_095_org_73	Reserve Officers' Training Corps	Q489983	
dvp_095_org_74	Mountain Warfare Training Center	Q6925416	
dvp_095_org_75	United States Armed Forces	Q11211	
dvp_095_org_76	10th Mountain Division	Q164669	
dvp_095_org_77	Reserve Officers' Training Corps	Q489983	
dvp_095_org_78	Dartmouth College	Q49116	
dvp_095_org_79	Reserve Officers' Training Corps	Q489983	
dvp_095_org_80	Air Force	Q1425082	
dvp_095_org_81	United States Armed Forces	Q11211	
dvp_095_org_82	Reserve Officers' Training Corps	Q489983	
dvp_095_org_83	Reserve Officers' Training Corps	Q489983	
dvp_095_org_84	BASIC	Q42979	
dvp_095_org_85	BASIC	Q42979	
dvp_095_org_86	Dartmouth College	Q49116	
dvp_095_org_87	Dartmouth College	Q49116	
dvp_095_org_88	Dartmouth College	Q49116	
dvp_095_org_89	Dartmouth Christian Union	Q105077047	
dvp_095_org_90	United States Armed Forces	Q11211	
dvp_095_org_91	Dartmouth College	Q49116	
dvp_095_org_92	United States Armed Forces	Q11211	
dvp_095_org_93	United States Armed Forces	Q11211	
dvp_095_org_94	United States Armed Forces	Q11211	
dvp_095_org_95	Dartmouth College	Q49116	
dvp_095_org_96	Dartmouth College	Q49116	
dvp_095_org_97	Dartmouth College	Q49116	
dvp_095_org_98	Reserve Officers' Training Corps	Q489983	
dvp_095_org_99	United States Armed Forces	Q11211	
dvp_095_org_100	United States Armed Forces	Q11211	
dvp_095_org_101	United States Armed Forces	Q11211	
dvp_095_org_102	United States Armed Forces	Q11211	
dvp_095_org_103	United States Armed Forces	Q11211	
dvp_095_org_104	Columbia University	Q49088	
dvp_095_org_105	University of Virginia	Q213439	
dvp_095_org_106	Georgetown University	Q333886	
dvp_095_org_107	Harvard University	Q13371	
dvp_095_org_108	Harvard University	Q13371	
dvp_095_org_109	University of Virginia	Q213439	
dvp_095_org_110	Reserve Officers' Training Corps	Q489983	
dvp_095_org_111	University of Virginia	Q213439	
dvp_095_org_112	Wall Street	Q11690	
dvp_095_org_113	United States Armed Forces	Q11211	
dvp_095_org_114	United States Armed Forces	Q11211	
dvp_095_org_115	Reserve Officers' Training Corps	Q489983	
