id	persName
dvp_019_person_184	Ruth [Svibergson] Kempe
dvp_019_person_185	Dr. Kempe
dvp_019_person_186	Henry Kempe
dvp_019_person_187	Dr. Kempe
dvp_019_person_188	Dr. Kempe
dvp_019_person_189	Dr. [Henry K.] Silver
dvp_019_person_190	Henry
dvp_019_person_191	Henry Silver
dvp_019_person_192	Henry Kempe
dvp_019_person_193	John Caffey
dvp_019_person_194	Sigmund Freud
dvp_019_person_195	Henry Kempe
dvp_019_person_196	Kit Olmsted
dvp_019_person_197	Henry Kempe
dvp_019_person_198	Henry
dvp_019_person_199	Henry Kempe
dvp_019_person_200	Dr. Rembrandt [F. “Brandt”] Steele
dvp_019_person_201	Rembrandt
dvp_019_person_202	[F.] Brandt Steele
dvp_019_person_203	Brandt
dvp_019_person_204	Henry Kempe
dvp_019_person_205	Brandt Steele
dvp_019_person_206	T. C. Steele
dvp_019_person_207	Brandt
dvp_019_person_208	Henry
dvp_019_person_209	Henry
dvp_019_person_210	Dr. Kempe
dvp_019_person_211	[Herbert J.] “Herb” Rothenberg
dvp_019_person_212	Herb Rothenberg
dvp_019_person_213	Henry
dvp_019_person_214	Dr. Kempe
dvp_019_person_215	Ruth
dvp_019_person_216	Brandt
dvp_019_person_217	Brandt
dvp_019_person_218	Brandt
dvp_019_person_219	Steele
dvp_019_person_220	Steele
dvp_019_person_221	Brandt
dvp_019_person_222	Brandt
dvp_019_person_223	Brandt
dvp_019_person_224	Brian
dvp_019_person_225	Fraser
dvp_019_person_226	Brian [G.] Fraser
dvp_019_person_227	Brian
dvp_019_person_228	Brandt
dvp_019_person_229	Henry
dvp_019_person_230	Kempe
dvp_019_person_231	Ruth
dvp_019_person_232	Henry
dvp_019_person_233	Brandt
dvp_019_person_234	Brandt
dvp_019_person_235	Ruth
dvp_019_person_236	Brandt
dvp_019_person_237	Henry
dvp_019_person_238	Henry
dvp_019_person_239	Brandt
dvp_019_person_240	Henry
dvp_019_person_241	Brandt
dvp_019_person_242	Dr. Kempe
dvp_019_person_243	Brandt
dvp_019_person_244	Henry Kempe
dvp_019_person_245	Henry
dvp_019_person_246	Brandt
dvp_019_person_247	Don
dvp_019_person_248	Hannah
dvp_019_person_249	Henry
dvp_019_person_250	Dr. Kempe
dvp_019_person_251	Henry Silver
dvp_019_person_252	Dr. Kempe
dvp_019_person_253	Dr. Silver
dvp_019_person_254	Henry [K] Silverman
dvp_019_person_255	Dr. Kempe
dvp_019_person_256	Justine—last name, French
dvp_019_person_257	Henry Silverman
dvp_019_person_258	[William] Droegemueller
dvp_019_person_259	Dr. Steele
dvp_019_person_260	Dr. Silver
dvp_019_person_261	Dr. Kempe
dvp_019_person_262	Brandt
dvp_019_person_263	Hannah
dvp_019_person_264	Dr. Henry Kempe
dvp_019_person_265	Alice Miller
dvp_019_person_266	Saddam Hussein
dvp_019_person_267	Saddam Hussein
dvp_019_person_268	Saddam Hussein
dvp_019_person_269	Dr. Kempe
dvp_019_person_270	Dr. Steele
dvp_019_person_271	Henry
dvp_019_person_272	Brandt
dvp_019_person_273	Brandt
dvp_019_person_274	Brandt
dvp_019_person_275	Brandt
dvp_019_person_276	[Daniel J.] Boorstin
dvp_019_person_277	Brandt
dvp_019_person_278	Dr. [Richard D.] Krugman
dvp_019_person_279	Dr. Krugman
dvp_019_person_280	Dick
dvp_019_person_281	Dick
dvp_019_person_282	Dick
dvp_019_person_283	Hannah
