id	persName
dvp_203_person_0	Ben Gulihur
dvp_203_person_1	Tony Thompson
dvp_203_person_2	Thompson
dvp_203_person_3	Tony
dvp_203_person_4	Wayne Burt
dvp_203_person_5	Wayne
dvp_203_person_6	Wayne
dvp_203_person_7	Wayne
dvp_203_person_8	Wayne
dvp_203_person_9	Wayne
dvp_203_person_10	Wayne
dvp_203_person_11	Wayne Burt
dvp_203_person_12	George Smith Thompson
dvp_203_person_13	Hanna, H-a-n-n-a Gaul
dvp_203_person_14	Hanna Gaul
dvp_203_person_15	Thompson
dvp_203_person_16	Jim Paige
dvp_203_person_17	Jim Jacobson
dvp_203_person_18	Thad Seymour
dvp_203_person_19	Thaddeus Seymour
dvp_203_person_20	Thad
dvp_203_person_21	Tony
dvp_203_person_22	Kennedy
dvp_203_person_23	Kennedy
dvp_203_person_24	Kennedy
dvp_203_person_25	George Boehner
dvp_203_person_26	George Boehner
dvp_203_person_27	Diem
dvp_203_person_28	Diem
dvp_203_person_29	Kennedy
dvp_203_person_30	[Nguyen Cao] Ky
dvp_203_person_31	Ky, K-Y
dvp_203_person_32	Tony
dvp_203_person_33	Henry Cabot Lodge
dvp_203_person_34	Tony Lake
dvp_203_person_35	Tony
dvp_203_person_36	Kissinger
dvp_203_person_37	McNamara
dvp_203_person_38	McNamara
dvp_203_person_39	Johnson
dvp_203_person_40	Tony
dvp_203_person_41	Tony
dvp_203_person_42	George Chamberlain
dvp_203_person_43	George Chamberlain
dvp_203_person_44	Chamberlain
dvp_203_person_45	Bernard Fall
dvp_203_person_46	Bernard Fall
dvp_203_person_47	Dien Bien Phu
dvp_203_person_48	Tony Lake
dvp_203_person_49	Thaddeus Seymour
dvp_203_person_50	Thaddeus
dvp_203_person_51	Thad
dvp_203_person_52	Thad
dvp_203_person_53	Bob McGrath
dvp_203_person_54	Shah
dvp_203_person_55	Kevin Shore
dvp_203_person_56	Kevin Shore
dvp_203_person_57	Cam Savage
dvp_203_person_58	Arthur Dana
dvp_203_person_59	Charlie Black
dvp_203_person_60	Dick Snelling
dvp_203_person_61	Tony
dvp_203_person_62	Dick
dvp_203_person_63	Dick
dvp_203_person_64	Phil Hoff
dvp_203_person_65	Phil Hoff
dvp_203_person_66	Dick
dvp_203_person_67	Dick
dvp_203_person_68	John English
dvp_203_person_69	Dick
dvp_203_person_70	John
dvp_203_person_71	John
dvp_203_person_72	John
dvp_203_person_73	John
dvp_203_person_74	Tim Nalli
dvp_203_person_75	John
dvp_203_person_76	John English
dvp_203_person_77	Elizabeth
dvp_203_person_78	John English
dvp_203_person_79	John
dvp_203_person_80	Elizabeth
dvp_203_person_81	John
dvp_203_person_82	Elizabeth
dvp_203_person_83	Michael
dvp_203_person_84	Michael Cash
dvp_203_person_85	Wayne Bert
dvp_203_person_86	Jimmy Connors
dvp_203_person_87	Ivan Lendl
dvp_203_person_88	Paul Spear
dvp_203_person_89	Paul
dvp_203_person_90	Walter Cronkite
dvp_203_person_91	Ted Herrick
dvp_203_person_92	Tony Thompson
dvp_203_person_93	Tony Thompson
dvp_203_person_94	Jim Wright
dvp_203_person_95	John English
dvp_203_person_96	Burns
dvp_203_person_97	Ken Burns
dvp_203_person_98	Ken Burns
dvp_203_person_99	Ken Burns
dvp_203_person_100	Trump
dvp_203_person_101	Biden
dvp_203_person_102	Calley
dvp_203_person_103	Tony
