id	placeName
dvp_201_place_0	Dartmouth College
dvp_201_place_1	Rauner Special Collections Library
dvp_201_place_2	Hanover, New Hampshire
dvp_201_place_3	Morristown, New Jersey
dvp_201_place_4	Hempstead, New York
dvp_201_place_5	Morristown
dvp_201_place_6	Hempstead
dvp_201_place_7	Madison, New Jersey
dvp_201_place_8	Glen Rock, New Jersey
dvp_201_place_9	Bergen County
dvp_201_place_10	New York City
dvp_201_place_11	Glen Rock, New Jersey
dvp_201_place_12	Germany
dvp_201_place_13	England
dvp_201_place_14	Germany
dvp_201_place_15	Japan
dvp_201_place_16	Glen Rock
dvp_201_place_17	Hempstead
dvp_201_place_18	Hempstead
dvp_201_place_19	Glen Rock
dvp_201_place_20	Glen Rock
dvp_201_place_21	Glen Rock
dvp_201_place_22	New York
dvp_201_place_23	New Jersey
dvp_201_place_24	Vietnam
dvp_201_place_25	Massachusetts
dvp_201_place_26	Houston, Texas
dvp_201_place_27	Korea
dvp_201_place_28	Vietnam
dvp_201_place_29	Woodward Hall
dvp_201_place_30	Vietnam
dvp_201_place_31	Vietnam
dvp_201_place_32	Vietnam
dvp_201_place_33	Fort Devens, Massachusetts
dvp_201_place_34	Massachusetts
dvp_201_place_35	New Jersey
dvp_201_place_36	Korea
dvp_201_place_37	Korea
dvp_201_place_38	Germany
dvp_201_place_39	Fort Knox [KY]
dvp_201_place_40	Fort Benning, Georgia
dvp_201_place_41	Fort Sill, Oklahoma
dvp_201_place_42	Greenville, Mississippi
dvp_201_place_43	Mississippi
dvp_201_place_44	Germany
dvp_201_place_45	Fort Sill
dvp_201_place_46	Vietnam
dvp_201_place_47	Vietnam
dvp_201_place_48	Vietnam
dvp_201_place_49	Germany
dvp_201_place_50	North Vietnam
dvp_201_place_51	Vietnam
dvp_201_place_52	Germany
dvp_201_place_53	Germany
dvp_201_place_54	Germany
dvp_201_place_55	Nuremberg, Germany
dvp_201_place_56	Nuremberg, Germany
dvp_201_place_57	Nuremberg
dvp_201_place_58	West Germany
dvp_201_place_59	Czechoslovakia
dvp_201_place_60	East Germany
dvp_201_place_61	East Germany
dvp_201_place_62	Czechoslovakia
dvp_201_place_63	Russia
dvp_201_place_64	West Virginia
dvp_201_place_65	Grafenwöhr [Germany]
dvp_201_place_66	Germany
dvp_201_place_67	Germany
dvp_201_place_68	Germany
dvp_201_place_69	Germany
dvp_201_place_70	Germany
dvp_201_place_71	Germany
dvp_201_place_72	Italy
dvp_201_place_73	Vietnam
dvp_201_place_74	US
dvp_201_place_75	Washington
dvp_201_place_76	Canada
dvp_201_place_77	Vietnam
dvp_201_place_78	Vietnam
dvp_201_place_79	Vietnam
dvp_201_place_80	Saigon
dvp_201_place_81	Vietnam
dvp_201_place_82	Vietnam
dvp_201_place_83	Vietnam
dvp_201_place_84	Australia
dvp_201_place_85	Vietnam
dvp_201_place_86	Southeast Asia
dvp_201_place_87	[Mekong] Delta
dvp_201_place_88	Coa Lanh
dvp_201_place_89	Vietnam
dvp_201_place_90	Tan Son Nhat Air Base
dvp_201_place_91	Saigon
dvp_201_place_92	Tan Son Nhat
dvp_201_place_93	Coa Lanh
dvp_201_place_94	Delta
dvp_201_place_95	Germany
dvp_201_place_96	Germany
dvp_201_place_97	South Vietnam
dvp_201_place_98	Coa Lanh
dvp_201_place_99	Rauner Special Collections Library
dvp_201_place_100	Vietnam
dvp_201_place_101	Thailand
dvp_201_place_102	France
dvp_201_place_103	England
dvp_201_place_104	Southeast Asia
dvp_201_place_105	Mekong Delta
dvp_201_place_106	Seven Mountains region
dvp_201_place_107	Seven Mountains
dvp_201_place_108	Delta
dvp_201_place_109	Cambodia
dvp_201_place_110	Cambodia
dvp_201_place_111	Cambodia
dvp_201_place_112	Vietnam
dvp_201_place_113	Ho Chi Minh Trail
dvp_201_place_114	Coa Lanh
dvp_201_place_115	Coa Lanh
dvp_201_place_116	Coa Lanh
dvp_201_place_117	Coa Lanh
dvp_201_place_118	Cambodia
dvp_201_place_119	Cambodia
dvp_201_place_120	Cambodia
dvp_201_place_121	Cambodia
dvp_201_place_122	Cambodia
dvp_201_place_123	Cambodia
dvp_201_place_124	Cambodia
dvp_201_place_125	Vietnam
dvp_201_place_126	Vietnam
dvp_201_place_127	Cambodia
dvp_201_place_128	San Francisco
dvp_201_place_129	Oakland
dvp_201_place_130	Vietnam
dvp_201_place_131	Saigon
dvp_201_place_132	Tan Son Nhat Air Force Base
dvp_201_place_133	United States
dvp_201_place_134	United States
dvp_201_place_135	Washington, DC
dvp_201_place_136	Washington, DC
dvp_201_place_137	Vietnam
dvp_201_place_138	San Francisco
dvp_201_place_139	Vietnam
dvp_201_place_140	United States
dvp_201_place_141	San Francisco
dvp_201_place_142	I Corps
dvp_201_place_143	South Vietnam
dvp_201_place_144	Washington, DC
dvp_201_place_145	Vietnam
dvp_201_place_146	Wall [Vietnam Veterans Memorial]
dvp_201_place_147	Rock Creek Park
dvp_201_place_148	Rock Creek Park
dvp_201_place_149	Rock Creek Park
dvp_201_place_150	Lincoln Memorial
dvp_201_place_151	Lincoln Memorial
dvp_201_place_152	Wall
dvp_201_place_153	Vietnam
dvp_201_place_154	Vietnam
dvp_201_place_155	Vietnam
