id	orgName
dvp_014_org_0	Tilton School
dvp_014_org_1	Tilton
dvp_014_org_2	Dartmouth
dvp_014_org_3	Dartmouth
dvp_014_org_4	Dartmouth
dvp_014_org_5	Middlebury
dvp_014_org_6	Middlebury
dvp_014_org_7	Tilton
dvp_014_org_8	Middlebury
dvp_014_org_9	ROTC
dvp_014_org_10	ROTC, Reserve Officer [sic; Officers’] Training Corps
dvp_014_org_11	Dartmouth
dvp_014_org_12	Naval ROTC
dvp_014_org_13	Middlebury
dvp_014_org_14	Army ROTC
dvp_014_org_15	ROTC
dvp_014_org_16	ROTC
dvp_014_org_17	ROTC
dvp_014_org_18	Middlebury
dvp_014_org_19	New York Times
dvp_014_org_20	New York Times
dvp_014_org_21	LIFE
dvp_014_org_22	ROTC
dvp_014_org_23	Middlebury
dvp_014_org_24	NCAA [National Collegiate Athletic Association]
dvp_014_org_25	NCAA
dvp_014_org_26	Dartmouth
dvp_014_org_27	Tilton
dvp_014_org_28	Middlebury
dvp_014_org_29	Tilton
dvp_014_org_30	Eastern Prep School Championships
dvp_014_org_31	Middlebury
dvp_014_org_32	Middlebury
dvp_014_org_33	Middlebury
dvp_014_org_34	Army
dvp_014_org_35	ROTC
dvp_014_org_36	ROTC
dvp_014_org_37	Middlebury
dvp_014_org_38	Army
dvp_014_org_39	Army
dvp_014_org_40	Chemical Corps
dvp_014_org_41	Special Services
dvp_014_org_42	Army
dvp_014_org_43	Special Services
dvp_014_org_44	Middlebury
dvp_014_org_45	ROTC
dvp_014_org_46	Regular Army
dvp_014_org_47	Reserve Army
dvp_014_org_48	Army
dvp_014_org_49	RA
dvp_014_org_50	West Pointers [graduates of the U.S. Military Academy at West Point]
dvp_014_org_51	The Citadel [the Military College of South Carolina]
dvp_014_org_52	Virginia Military Institute
dvp_014_org_53	ROTC
dvp_014_org_54	Joint Chiefs of Staff
dvp_014_org_55	ROTC
dvp_014_org_56	Army
dvp_014_org_57	Olson Hall
dvp_014_org_58	West Pointers
dvp_014_org_59	West Pointers
dvp_014_org_60	West Pointers
dvp_014_org_61	Infantry Personnel
dvp_014_org_62	Army
dvp_014_org_63	Viet Cong
dvp_014_org_64	MAT team—a Mobile Advisory Team
dvp_014_org_65	ROTC
dvp_014_org_66	Mobile Advisory Team
dvp_014_org_67	MAT
dvp_014_org_68	MAT
dvp_014_org_69	MAT
dvp_014_org_70	ARVN [pronounced AR-vin; Army of the Republic of Vietnam]
dvp_014_org_71	ARVNs
dvp_014_org_72	ARVN
dvp_014_org_73	ARVN
dvp_014_org_74	MAT
dvp_014_org_75	ARVN
dvp_014_org_76	Viet Cong
dvp_014_org_77	North Vietnamese
dvp_014_org_78	North Vietnamese
dvp_014_org_79	South Vietnamese
dvp_014_org_80	MAT
