id	placeName
dvp_025_place_0	Rauner Special Collections Library
dvp_025_place_1	Hanover, New Hampshire
dvp_025_place_2	Dartmouth College
dvp_025_place_3	California
dvp_025_place_4	Grass Valley, California
dvp_025_place_5	Newport News, Virginia
dvp_025_place_6	Virginia
dvp_025_place_7	Virginia
dvp_025_place_8	Peninsula
dvp_025_place_9	Williamsburg
dvp_025_place_10	Newport News
dvp_025_place_11	James River
dvp_025_place_12	England
dvp_025_place_13	England
dvp_025_place_14	England
dvp_025_place_15	Virginia
dvp_025_place_16	Hilton Village [Elementary School]
dvp_025_place_17	Paris
dvp_025_place_18	Virginia
dvp_025_place_19	U.S.
dvp_025_place_20	Canada
dvp_025_place_21	Canada
dvp_025_place_22	Detroit
dvp_025_place_23	Detroit
dvp_025_place_24	Newport News, Virginia
dvp_025_place_25	Virginia
dvp_025_place_26	North Carolina
dvp_025_place_27	West Point
dvp_025_place_28	Peninsula
dvp_025_place_29	America
dvp_025_place_30	Korea
dvp_025_place_31	U.S.
dvp_025_place_32	West Point
dvp_025_place_33	Detroit
dvp_025_place_34	Ann Arbor
dvp_025_place_35	Virginia
dvp_025_place_36	Ann Arbor
dvp_025_place_37	West Point
dvp_025_place_38	West Point
dvp_025_place_39	West Point
dvp_025_place_40	UVA
dvp_025_place_41	Charlottesville
dvp_025_place_42	Hanover, New Hampshire
dvp_025_place_43	West Point
dvp_025_place_44	Harvard
dvp_025_place_45	Washington [D.C.]
dvp_025_place_46	Vietnam
dvp_025_place_47	Washington
dvp_025_place_48	Pentagon
dvp_025_place_49	Pentagon
dvp_025_place_50	Pentagon
dvp_025_place_51	Vietnam
dvp_025_place_52	Soviet Union
dvp_025_place_53	Moscow
dvp_025_place_54	Moscow
dvp_025_place_55	Soviet Union
dvp_025_place_56	Moffett Air Force Base [Naval Air Station, Moffett Field; now Moffett Federal Airfield]
dvp_025_place_57	U.S.
dvp_025_place_58	Fort Bragg [North Carolina]
dvp_025_place_59	Vietnam
dvp_025_place_60	North Vietnam
dvp_025_place_61	North Vietnam
dvp_025_place_62	Vietnam
dvp_025_place_63	Paris [France]
dvp_025_place_64	Vietnam
dvp_025_place_65	Strafford, Vermont
dvp_025_place_66	Dartmouth
dvp_025_place_67	Pentagon
dvp_025_place_68	El Segundo
dvp_025_place_69	Los Angeles
dvp_025_place_70	Soviet Union
dvp_025_place_71	Offutt Air Force Base [in Nebraska]
dvp_025_place_72	Offutt
dvp_025_place_73	Pentagon
dvp_025_place_74	Dartmouth
dvp_025_place_75	Hanoi
dvp_025_place_76	Rauner [Special Collections] Library
dvp_025_place_77	Dartmouth College
dvp_025_place_78	California
dvp_025_place_79	Chicago Park
dvp_025_place_80	Vietnam
dvp_025_place_81	Vietnam
dvp_025_place_82	Harvard
dvp_025_place_83	Cambridge
dvp_025_place_84	Kent State
dvp_025_place_85	Vietnam
dvp_025_place_86	Vietnam
dvp_025_place_87	Kent State
dvp_025_place_88	West Wing
dvp_025_place_89	U.S.
dvp_025_place_90	Vietnam
dvp_025_place_91	Saigon
dvp_025_place_92	Saigon
dvp_025_place_93	Vietnam
dvp_025_place_94	Washington
dvp_025_place_95	Vietnam
dvp_025_place_96	U.S.
dvp_025_place_97	Philippines
dvp_025_place_98	United States
dvp_025_place_99	U.S.
dvp_025_place_100	U.S.
dvp_025_place_101	U.S.
dvp_025_place_102	U.S.
dvp_025_place_103	North Dakota
dvp_025_place_104	Vietnam
dvp_025_place_105	U.S.
dvp_025_place_106	Vietnam
dvp_025_place_107	Vietnam
dvp_025_place_108	Vietnam
dvp_025_place_109	Japan
dvp_025_place_110	Vietnam
dvp_025_place_111	Tokyo
dvp_025_place_112	U.S.
dvp_025_place_113	Japan
dvp_025_place_114	China
dvp_025_place_115	Hanoi
dvp_025_place_116	Hanoi
dvp_025_place_117	Vietnam
dvp_025_place_118	Moscow
dvp_025_place_119	Hanoi
dvp_025_place_120	Vietnam
dvp_025_place_121	Vietnam
dvp_025_place_122	Vietnam
dvp_025_place_123	Vietnam
dvp_025_place_124	Hanoi
dvp_025_place_125	Hồ Chí Minh City
dvp_025_place_126	Saigon
dvp_025_place_127	Saigon
dvp_025_place_128	Hanoi
dvp_025_place_129	Tuck
dvp_025_place_130	Saigon
dvp_025_place_131	Hanoi
dvp_025_place_132	Vietnam
